Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1763453292.365877,-15.440189958528421,11.099349796745202,1
1763453292.3698757,-15.612032322401637,11.189400628211578,1
1763453292.4018753,-16.0496592943262,12.590251887379754,1
1763453292.4338765,-16.13117513944633,11.974170654542128,1
1763453292.4652545,-16.402845245507226,11.599791785463445,1
1763453293.0527585,-12.446201652373793,9.887467152724456,1
1763453293.0527585,-17.92775623620671,11.139604466024121,1
1763453293.0527585,-15.311367008522694,11.45623100023781,1
1763453293.0527585,-18.058769801548575,11.07831963700551,1
1763453293.0683877,-7.96439448111263,8.432290772087207,1
1763453293.6139264,-12.231409787408388,11.0091582871835,1
1763453293.6149259,-18.406539337365285,10.555909898221472,1
1763453293.621429,-14.800493315108705,10.983941200203487,1
1763453293.621429,-18.45516334631743,10.624706459298672,1
1763453293.6286578,-14.700678428797572,10.770441463289407,1
1763453294.1781776,-14.913140208535287,11.066716398307674,1
1763453294.1781776,-17.92187669873657,11.299486172956751,1
1763453294.1846793,-17.44771584237305,12.763004753563862,1
1763453294.1856809,-18.522457009580062,12.234358077979216,1
1763453294.192681,-17.375786242204715,12.181217992776471,1
1763453294.688683,-17.269280237832806,12.489496502008635,1
1763453294.688683,-18.23554743588198,11.534005408446333,1
1763453294.7047706,-16.937190029737337,11.655096496470925,1
1763453294.7047706,-18.037576941671087,12.01166159565808,1
1763453294.7047706,-16.524320746794277,11.31559063799973,1
1763453295.2218866,-16.39185061898826,11.057398007500911,1
1763453295.2218866,-17.271958928717922,11.343634121823914,1
1763453295.2218866,-11.796017243227949,10.299198766085008,1
1763453295.2218866,-17.60378207473757,11.228571287597966,1
1763453295.2375214,-16.19577743896044,12.079798384153644,1
1763453295.741495,-15.482590058320872,11.784200186856113,1
1763453295.741495,-15.477910603713406,11.750950587248232,1
1763453295.760231,-15.882733353492268,10.713974167712303,1
1763453295.760231,-15.600359486647179,11.841291026321034,1
1763453295.767231,-16.850329170672854,12.465876807291696,1
1763453296.3108544,-16.298457629710466,11.82894024120316,1
1763453296.3108544,-8.726764990558992,8.93104450513467,1
1763453296.3174455,-17.70112847826315,10.861477557297452,1
1763453296.3174455,-8.49111021715752,8.611004130022426,1
1763453296.324443,-18.340704854884525,9.98751385966279,1
1763453296.8581924,-17.78848933905238,10.72218828818281,1
1763453296.8581924,-16.88214036172833,11.128487419158333,1
1763453296.874202,-17.307153354260254,12.833933008053403,1
1763453296.874202,-17.26305532870988,12.180129242964814,1
1763453296.874202,-17.364703126680634,13.256648799317716,1
1763453297.3833659,-17.404105559934905,12.129614960368457,1
1763453297.3833659,-8.208200475013228,9.06691940805279,1
1763453297.3853703,-8.408700425850691,9.189168038797154,1
1763453297.3853703,-18.466068439705236,14.10987024004147,1
1763453297.3929996,-7.633337465205254,8.66933328290449,1
1763453297.881547,-11.24578431941272,10.087186525443702,1
1763453297.881547,-17.674980108337824,9.646889058829945,1
1763453297.881547,-16.37919925530217,12.408113720468702,1
1763453297.881547,-17.147510872082936,10.555452253243601,1
1763453297.899631,-16.576843566399187,11.572282184916904,1
1763453298.3934755,-16.467945059501073,12.841279461218605,1
1763453298.3934755,-13.822883020163927,11.05983225556425,1
1763453298.4006708,-17.779561169475556,11.291196490248272,1
1763453298.4006708,-15.141682535580998,11.385119656652897,1
1763453298.4086802,-18.846616761503316,13.201364715793193,1
1763453298.8886878,-18.08025768929549,12.081201840069447,1
1763453298.8886878,-5.675209635188945,8.548399468552166,1
1763453298.90432,-6.242538863406316,9.32940322733117,1
1763453298.90432,-16.256350758115342,12.42970157891676,1
1763453298.90432,-16.25519565576269,12.98640289512193,1
1763453299.4077878,-16.547830733214855,12.546093191234942,1
1763453299.4103076,-16.718269124152403,11.127283170460213,1
1763453299.4103076,-15.553204569847857,11.19118838270434,1
1763453299.4103076,-16.556448849271046,10.341118956023358,1
1763453299.4103076,-15.69465871164872,12.035948301715798,1
1763453299.9145522,-15.968836038595263,10.065485755612507,1
1763453299.9145522,-13.487478423313862,9.289400921607614,1
1763453299.93038,-10.37744633054034,8.549288533026008,1
1763453299.9348202,-13.795762107106441,10.574898722621615,1
1763453299.9348202,-13.347909632585186,9.721042297203642,1
1763453300.4372346,-12.453043185564104,8.819583134259672,1
1763453300.4372346,-17.13277127343956,12.84462711822706,1
1763453300.4528942,-17.20667523074216,11.390711599736477,1
1763453300.4528942,-16.42441163063649,11.41037258649143,1
1763453300.4528942,-17.8186389271148,11.920693403978884,1
1763453300.941948,-17.084163727106347,10.521151650469786,1
1763453300.9575768,-17.406438281390994,11.17424170977883,1
1763453300.9575768,-16.403455579059532,12.307050441577221,1
1763453300.9575768,-10.085271991661655,8.848869912922149,1
1763453300.9575768,-16.155199623270043,13.247028884696132,1
1763453301.4628167,-16.49080183457791,11.430819977926216,1
1763453301.4628167,-17.49529733680407,12.251706327471112,1
1763453301.4628167,-14.181662648735832,9.911694243007583,1
1763453301.4628167,-16.785599786984932,10.635878752027612,1
1763453301.478901,-16.538504723511164,11.903116441563391,1
1763453301.9837265,-16.92155942356271,12.82792352317487,1
1763453301.9837265,-8.383339931204272,7.695533319641825,0
1763453301.99936,-14.183519658404585,8.485422810384119,1
1763453301.99936,-15.727306380278177,10.948772029155334,1
1763453301.99936,-7.718981787382215,9.20812062793986,1
1763453302.535902,-18.376594628083552,10.106066620086626,1
1763453302.535902,-7.446732637177952,9.561361633794263,1
1763453302.551768,-6.696267003275345,7.714870003800629,0
1763453302.551768,-17.54376857614034,13.933534669338954,1
1763453302.551768,-15.945474050982824,10.522498842903303,1
1763453303.0564628,-20.611186900894964,11.6312817499443,1
1763453303.0564628,-9.986539959358348,8.663352651494028,1
1763453303.0564628,-16.818663934448384,11.651665127485948,1
1763453303.0564628,-17.42634540512952,9.791121378526398,1
1763453303.0721061,-16.57381653189518,11.542459239822819,1
1763453303.5598087,-17.146872227277587,12.706731113552571,1
1763453303.5598087,-20.648439668384245,11.734184050225142,1
