Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1763456411.4341075,-9.18007700586721,6.347828097544841,0
1763456411.4402542,-19.933013976943432,11.868603040475485,1
1763456411.4727926,-19.888388158031557,11.429682206633622,1
1763456411.5047934,-9.236148747684153,8.157997940842842,1
1763456411.5361774,-19.810347206645563,10.874424446645083,1
1763456411.7395284,-20.023436002395623,11.64310123910668,1
1763456411.7405303,-16.69668577857608,8.42053464865522,1
1763456411.7465289,-8.50054412634425,8.532367965512156,1
1763456411.74753,-20.485521907781823,11.59233016919081,1
1763456411.7535324,-13.42950196797009,7.697331225298729,0
1763456411.9125476,-19.297120760497204,10.717851542216128,1
1763456411.9125476,-19.727520225581326,12.183695250853717,1
1763456411.9195592,-20.44983536429602,11.800720549238264,1
1763456411.9195592,-19.50505575271514,12.297984837487107,1
1763456411.9265578,-19.86537519960917,10.531005627468101,1
1763456412.078564,-19.219675600847822,11.02407302406743,1
1763456412.0795574,-19.938087415834058,11.769676044675734,1
1763456412.085557,-20.41631666515529,10.608290722138452,1
1763456412.0865562,-21.0146475808995,10.941806068245864,1
1763456412.0927708,-20.818397762895266,11.086465987678775,1
1763456412.2447014,-21.399669891810486,11.375241836552053,1
1763456412.245701,-19.44701644403369,12.815471368172982,1
1763456412.2521174,-19.39131440956844,11.797482960493607,1
1763456412.2521174,-19.44248978707127,12.541265967282289,1
1763456412.2591178,-19.708950581772715,12.377252201257125,1
1763456412.411327,-19.65907939342898,12.244767956327848,1
1763456412.411327,-19.3453395287932,12.951641322956643,1
1763456412.418327,-18.92043893343978,11.285142308913134,1
1763456412.418327,-19.033621805219525,11.974092644628008,1
1763456412.4253266,-19.423102094983104,11.921320330875076,1
1763456412.5832806,-7.910389360032856,8.553066973737742,1
1763456412.5842793,-15.890630580377973,9.711262066779039,1
1763456412.5906253,-19.118582089407127,10.582668916892981,1
1763456412.5916255,-18.048806223489258,10.59452230520234,1
1763456412.5976331,-19.011033641392917,11.797142533064264,1
1763456412.7560976,-19.212007416367342,10.69117233616167,1
1763456412.757097,-6.143229967827829,7.586992901163568,0
1763456412.7633255,-5.088962814044865,7.493255910710626,0
1763456412.764327,-19.301653404897692,11.286186805359193,1
1763456412.7713263,-20.45761623655439,11.162313768648502,1
1763456412.927371,-20.287118089822645,10.132286375832358,1
1763456412.9283714,-20.444111465968913,11.002786865355645,1
1763456412.9333713,-20.531927053985125,11.302590818220573,1
1763456412.934373,-20.211813503680986,11.619380241418572,1
1763456412.9413712,-20.078971013194657,10.966011453247372,1
1763456413.098845,-20.64493961922086,11.431434866822027,1
