Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1763399861.9438071,-17.332604925127637,11.125427850043124,1
1763399861.9538682,-17.93176101248076,11.759406226917807,1
1763399861.986333,-16.313362877817045,11.0153166308855,1
1763399862.0183365,-17.73419827638527,11.091116255050743,1
1763399862.050337,-17.671931201772384,11.855170586809553,1
1763399862.4741685,-18.229889984881343,12.48963983791591,1
1763399862.4741685,-18.508061368774055,12.450529329795955,1
1763399862.4741685,-17.994020691890707,11.734920188936862,1
1763399862.4741685,-18.303373777761177,10.839552354528092,1
1763399862.4919045,-17.50822539521434,13.213362382355804,1
1763399862.8699908,-17.72446578427903,10.838734566457457,1
1763399862.8699908,-17.149840980366694,13.059232459138745,1
1763399862.8699908,-16.532638503077465,11.128348638719839,1
1763399862.8699908,-16.692918187098456,12.04278649880505,1
1763399862.8856559,-16.7117961425126,10.809477702341152,1
1763399863.2633893,-16.008736769690543,10.848524416237474,1
1763399863.2633893,-17.616505145807384,10.0201705425951,1
1763399863.2633893,-15.132900517095441,11.508766034442518,1
1763399863.2633893,-17.94075523182143,11.056485109716874,1
1763399863.27931,-15.728621354147682,12.780064339800115,1
1763399863.6427712,-16.016056786256954,11.620062603323838,1
1763399863.6427712,-17.46590712754767,11.738277822755375,1
1763399863.6427712,-19.57286257539955,11.5093649201279,1
1763399863.6584187,-17.759020994322714,12.212715968920559,1
1763399863.6584187,-17.14862367580233,11.295588196291185,1
1763399864.0489929,-17.109211587856063,13.689560299176033,1
1763399864.0489929,-19.157761783674438,11.41047397016758,1
1763399864.0559924,-17.70332247010648,10.800919460246835,1
1763399864.0559924,-19.479412279728827,11.59385835671025,1
1763399864.063992,-19.62449031133505,12.79723513411259,1
1763399864.457488,-18.147183329960466,12.052058848918136,1
1763399864.457488,-19.930502171377626,10.115804807784187,1
1763399864.4639938,-18.476816573973473,11.220579857343395,1
1763399864.4639938,-20.56713379159341,10.649277726342927,1
1763399864.4709928,-18.294689123963543,10.290476196893032,1
1763399864.8751426,-7.749942758232312,6.926389180093929,0
1763399864.8761432,-18.26140680870414,11.283056915165993,1
1763399864.8825154,-19.42294258904103,11.872395781614003,1
1763399864.8825154,-11.888092478080386,8.54381928311165,1
1763399864.8895135,-18.55657573203041,10.859797038697266,1
1763399865.2599146,-19.167795100489275,11.115277581277663,1
1763399865.2599146,-16.724471509029627,12.152426163874242,1
1763399865.2755525,-21.318455371122493,11.918296642063648,1
1763399865.2755525,-13.310576911828889,10.529148496268629,1
1763399865.2755525,-16.505355797103384,11.356323009082207,1
1763399865.6374671,-16.418054944136596,10.652664474734262,1
1763399865.6374671,-16.307530761169453,11.839025382964266,1
1763399865.6374671,-20.54939855342679,9.694200159587897,1
1763399865.6374671,-16.40152661511502,11.056942040422026,1
1763399865.6531005,-18.13141022640424,11.161524215259519,1
1763399866.0007298,-18.180292512792793,10.757053331239739,1
1763399866.0163865,-16.546140524463055,11.183275998682916,1
1763399866.0163865,-18.127786590163122,12.079031466071438,1
1763399866.0163865,-16.81558589135105,11.43124611368441,1
1763399866.0163865,-17.731799132441363,11.662440508751395,1
