Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1763400814.942118,-15.727283874396255,10.54204901782701,1
1763400814.948118,-11.952867589260643,8.496222623722067,1
1763400814.980578,-2.6363300369301537,6.875129700704569,0
1763400815.01258,-10.09951613619769,8.16017958956124,1
1763400815.0445788,-3.508055349405667,6.968455140076138,0
1763400815.1963127,-13.141573198581176,10.830393477593896,1
1763400815.1973064,-11.722053756431558,10.9375389593477,1
1763400815.2033072,-14.819551277558697,12.672978298317533,1
1763400815.2033072,-15.436267520604472,13.797437777222045,1
1763400815.2108061,-15.016783367563093,12.906542879683283,1
1763400815.380455,-14.653623484193815,12.699614762393466,1
1763400815.3814592,-15.412112809853816,15.11787705251556,1
1763400815.3877134,-7.1623719685637,7.830714972829992,0
1763400815.3877134,-14.601066921866888,13.77912401712122,1
1763400815.3948016,-14.603874430856274,14.26583305665829,1
1763400815.5298753,-14.190145617776787,14.248993897492769,1
1763400815.5298753,-12.867885192937843,12.30298815265404,1
1763400815.5365486,-12.99484429508905,11.809526236501759,1
1763400815.5365486,-12.64973399305354,11.268592343429981,1
1763400815.5365486,-13.297855464963332,11.173642361307357,1
1763400815.6812313,-13.11697313388091,11.699277342297217,1
1763400815.6812313,-8.850865770907413,10.478978735162771,1
1763400815.6812313,-12.489633160899283,11.678750790667037,1
1763400815.6812313,-12.809261639091085,11.018139095118675,1
1763400815.6948867,-12.460785640077825,13.620968886575275,1
1763400815.8307028,-12.03461221116327,11.42047116720129,1
1763400815.8327062,-13.923226992584828,13.131528319351643,1
1763400815.8363485,-14.345028871624814,12.919665056756019,1
1763400815.8397276,-13.625473679571805,11.90833795401263,1
1763400815.8397276,-14.703110518826058,12.275744532506952,1
1763400815.9800954,-15.133196923029445,13.283031405680319,1
1763400815.9820983,-13.982197044526616,10.440704263397022,1
1763400815.9820983,-13.741973079271188,11.578657456027338,1
1763400815.9820983,-13.785322674959588,11.036374954795377,1
1763400815.993728,-13.460961402092574,11.299667315775048,1
1763400816.1270697,-13.713317755187925,12.48858651055181,1
1763400816.1290724,-13.599279729583452,13.015070600258044,1
1763400816.1290724,-13.642270136166204,13.654519254001851,1
1763400816.1358857,-12.834457960375644,11.121641530135104,1
1763400816.1358857,-10.74651579426804,11.04242977374946,1
1763400816.2724168,-12.748663104044008,12.450275761993707,1
1763400816.2724168,-13.093092735923015,11.408139780259706,1
1763400816.2763054,-12.653660021195828,12.113346756439194,1
1763400816.2763054,-12.605766416959646,11.113003352244633,1
1763400816.2763054,-12.173153359159855,13.550055600143686,1
1763400816.419727,-11.733112446137364,12.626933635621898,1
1763400816.421731,-12.47595636177094,11.164406640342563,1
1763400816.421731,-12.790798163625809,10.853509926238555,1
1763400816.421731,-12.525483450660088,12.51463949761287,1
1763400816.433373,-12.953611397719463,10.166823184549838,1
1763400816.567952,-12.786547339499018,11.670130752933789,1
1763400816.5699558,-12.472458218997735,12.521681485755545,1
1763400816.5755365,-12.254709027218693,12.539693834094285,1
1763400816.5755365,-12.144104132006873,11.379361447575917,1
1763400816.5755365,-12.409995923438238,13.725064241997877,1
1763400816.718538,-11.98761365032455,13.228082703947317,1
1763400816.718538,-11.303615460626224,12.430440582980795,1
1763400816.718538,-12.4711951302383,10.802139388245614,1
1763400816.718538,-11.314582207957946,12.15605373240586,1
1763400816.718538,-11.922113543759158,11.134626641051051,1
1763400816.8639836,-12.226908662317248,10.61108591266707,1
1763400816.8659866,-11.856571963968172,12.17805717409177,1
1763400816.8659866,-12.1560421104272,11.214938293796928,1
1763400816.8659866,-11.852108826164153,11.361804493492125,1
1763400816.8759499,-12.934814498538913,12.578606261551588,1
1763400817.014787,-13.035514368168387,12.14636590597136,1
1763400817.014787,-12.79905966294649,11.571568962418667,1
