Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1763451208.2967424,-14.472653229925138,11.87053991487024,1
1763451208.2967424,-14.028317886617407,12.139059860443444,1
1763451208.2977946,-14.088526447609652,12.223783612297584,1
1763451208.3042054,-14.420720557757475,12.070442503294855,1
1763451208.3052056,-16.35993390930243,12.044459742199233,1
1763451208.3122044,-14.321471544883588,12.29386471806099,1
1763451208.343933,-14.63156126007452,12.673542604613075,1
1763451208.3759782,-14.279988923458243,11.744445156576903,1
1763451208.4086747,-11.119320030965548,10.424664350292213,1
1763451208.4404898,-14.273004749827626,12.083653705522961,1
1763451208.4726045,-14.60617677434748,13.205789471156079,1
1763451208.5040736,-14.055057528627612,11.376634175423694,1
1763451208.5355937,-14.20889087078204,12.306917501440752,1
1763451208.5681198,-13.925065882241078,11.607109265383123,1
1763451208.6001165,-14.147838705889784,11.939038393161743,1
1763451208.6322868,-14.340013869825432,12.177497319684415,1
1763451208.6648653,-14.425638083518605,12.132063585957793,1
1763451208.696323,-10.340384613419586,10.303015509191114,1
1763451208.7283306,-5.0504901151276025,9.692231449994935,1
1763451208.7608047,-12.548813856832533,11.697262978127979,1
1763451208.7922442,-9.733040813238553,9.88024730133775,1
1763451208.8174083,-8.003122783621953,9.220816317589312,1
1763451208.8493047,-14.113799994592876,12.120056803776881,1
1763451208.881103,-14.19798806026697,12.201963801473978,1
1763451208.9130082,-13.949749669820761,12.559880940979397,1
1763451208.9447799,-10.956416430447504,9.50739232283371,1
1763451208.97908,-14.380403579139466,12.651397812935679,1
1763451209.009606,-14.225813494683095,12.994758550842302,1
1763451209.0433805,-14.467217198081968,11.839550557374569,1
1763451209.0716178,-14.105739009258235,11.523079459302453,1
1763451209.1061916,-14.389204297404511,12.998827193153524,1
1763451209.1354437,-14.000607264809473,12.385354369602664,1
1763451209.1692054,-6.737345560954009,7.828355360259546,0
1763451209.1989424,-14.419140157678845,12.238161264643685,1
1763451209.2304847,-14.283117517728597,12.71303627715382,1
1763451209.2622259,-14.466612704840907,11.872534921768578,1
1763451209.3028831,-14.3020280514707,11.944729188550784,1
1763451209.3256786,-14.11256012807894,12.202655532331896,1
1763451209.3584018,-14.520252888271232,13.864710100006478,1
1763451209.392767,-14.15736293015341,11.781172306648783,1
1763451209.4218373,-10.8618967528145,10.16537014601847,1
1763451209.4538524,-14.15360243696965,11.76521629541067,1
1763451209.486795,-14.207376405955651,12.00145939708199,1
1763451209.5224125,-12.233539563663362,10.686313995155269,1
1763451209.5488138,-14.560050525283552,12.427705781458515,1
1763451209.5803554,-14.762950751900286,12.91867866530925,1
1763451209.6125753,-12.061813113300943,10.611964691840164,1
1763451209.6443484,-14.21085454428546,13.700782706529232,1
1763451209.676348,-8.493621419689871,9.795422640081421,1
1763451209.707767,-9.083284612938737,8.187969397557826,1
1763451209.7476022,-7.7041705379405165,8.292255954782858,1
1763451209.7846148,-14.718238066133793,11.773314453438378,1
1763451209.8155968,-14.804387760518935,11.568601802185245,1
1763451209.8482401,-7.9736611815491,8.298135461802232,1
1763451209.8797262,-15.26731880824959,12.628302934835679,1
1763451209.9120603,-15.618414043561815,12.304946285725206,1
1763451209.9440596,-15.452920204532376,12.762506996436567,1
1763451209.9762158,-14.9825980896944,12.778763675549866,1
1763451210.0086162,-14.433715206778963,11.381285804168012,1
1763451210.0409842,-10.423570505581592,8.646100275796899,1
1763451210.0718107,-13.465329052888995,11.426211773266123,1
1763451210.1045737,-14.447652654281606,12.393658626243843,1
1763451210.1360424,-14.170682698592172,11.254728680348615,1
1763451210.1679456,-14.370657262363205,11.872736654898643,1
1763451210.2000587,-13.661706325573569,12.658672969785126,1
1763451210.232421,-14.157546464490272,13.02529000956885,1
1763451210.2636757,-14.063631486196437,12.700195218820221,1
1763451210.2956097,-9.80937317596151,9.051366911574386,1
1763451210.3284037,-14.58314909102034,10.850403111209667,1
1763451210.360848,-7.893620384982165,9.462302176059712,1
1763451210.3924022,-10.27708649251443,8.729304679181185,1
1763451210.4249241,-13.826035444113463,10.53973086760911,1
1763451210.4560182,-15.52469944273774,11.490273346030266,1
1763451210.4881666,-12.564667460679525,12.175959710003658,1
1763451210.5205386,-15.482511957120687,11.581803616042832,1
1763451210.5520663,-8.494968030082575,7.85216771231347,0
1763451210.5846539,-10.613734068810357,9.455347812012556,1
1763451210.6164129,-11.507028234610244,10.65825250542244,1
1763451210.6488278,-6.877145226901038,7.915648418689405,0
1763451210.6803017,-15.345032832180346,11.560954518561724,1
1763451210.7124395,-15.477080019043749,13.014076779707997,1
1763451210.7449682,-15.083647066326682,11.71911241420395,1
1763451210.776854,-15.362328004925113,11.919677849215384,1
1763451210.808763,-14.586845113369039,11.184549758062976,1
1763451210.8408206,-10.824913248449967,10.117036706859476,1
1763451210.8606913,-9.658994870726334,9.093350118404894,1
1763451210.8972418,-15.016139886173727,11.307955930812872,1
1763451210.922049,-8.969649243029705,8.775194909949155,1
1763451210.9538066,-15.428809918676407,12.19884886853567,1
1763451211.0010722,-15.44147646142837,11.706818882293136,1
1763451211.032863,-15.5164762709354,11.550417330543073,1
1763451211.064213,-15.576276445369198,13.58024771088578,1
1763451211.0955062,-15.709199477485404,11.093934789023065,1
1763451211.1272948,-8.893897707143063,9.54562014245611,1
1763451211.1589332,-7.910279485651226,6.60978570854937,0
1763451211.1906478,-15.731569761204582,12.957177159273392,1
1763451211.2222328,-15.706037091997496,13.110441823652218,1
1763451211.257492,-15.650119971303951,12.842929724619225,1
1763451211.2850864,-15.560379782735843,11.65292474110749,1
1763451211.3166041,-15.304171347206008,12.897850507314764,1
1763451211.348572,-7.517918197906828,9.285201328147355,1
1763451211.3844,-15.307673693266793,12.107617974825096,1
1763451211.4123821,-15.036266506678016,11.728939091347998,1
1763451211.4427927,-14.653011328686894,10.837274513598711,1
1763451211.4759736,-14.82656230957855,10.620213096221873,1
1763451211.5104578,-14.817019371238677,11.10896045225819,1
1763451211.5392659,-15.23903619746182,11.872363448134967,1
1763451211.5737891,-15.065291273291662,12.522915925503975,1
1763451211.6075265,-15.193622742971067,11.968121216587262,1
1763451211.6339133,-15.175905660687176,12.691765285672817,1
1763451211.6656086,-15.174425753645787,11.627598206909516,1
1763451211.698212,-14.920355452306191,12.220965724460365,1
1763451211.7281463,-14.817537658556605,11.318278878402475,1
1763451211.7622144,-15.020312820385906,14.252582322260091,1
1763451211.7915287,-14.816721271342265,12.032546977635507,1
