Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1763397620.0143523,-21.34758572724699,11.036170271690434,1
1763397620.018353,-16.833067446948146,9.200332061117624,1
1763397620.0505846,-20.18733521026537,9.937144446720385,1
1763397620.0815845,-19.562853371121538,11.301868618568186,1
1763397620.1145856,-19.434140021282534,9.167821635773542,1
1763397620.1455853,-19.434837791749217,11.761473877902752,1
1763397620.1779454,-18.716196928431785,11.427218565885237,1
1763397620.2109377,-19.55072608359184,11.16849895629997,1
1763397620.242938,-19.37449804710796,9.753244915573173,1
1763397620.2741868,-19.56795827059781,11.97004216785983,1
1763397620.305718,-20.41627856297393,11.284747540313415,1
1763397620.3387141,-20.213334140619903,10.837089826943693,1
1763397620.3702085,-11.610716632575597,7.816106417549365,0
1763397620.402208,-20.448691544989384,11.170647102047415,1
1763397620.434208,-9.653898567578175,7.153204088075359,0
1763397620.4662845,-20.265879622121115,10.095946011054902,1
1763397620.4982562,-20.937041594927063,10.939192515978,1
1763397620.5302582,-20.77696106425589,11.162108148860721,1
1763397620.5622559,-21.896581247021484,11.499961197009522,1
1763397620.5933533,-21.319601778807264,10.74080617023741,1
1763397620.6181884,-22.426567209374053,11.653435615467533,1
1763397620.643589,-10.992944324402494,6.728511196039982,0
1763397620.6905754,-15.645180876286597,8.024637227358218,1
1763397620.7215576,-22.80770311226273,9.18504124502071,1
1763397620.7533376,-23.188489446335357,10.607192657525918,1
1763397620.7847552,-22.152429041242907,9.852811626507528,1
1763397620.8160696,-22.545095831823744,10.661781448244163,1
1763397620.8477197,-22.664816796488605,11.168439580653772,1
1763397620.8814766,-22.369163278217783,9.69009008976689,1
1763397620.9105766,-23.27972482563713,9.975547410575668,1
1763397620.942055,-21.71811172731765,9.831953781170323,1
1763397620.9736462,-15.669666805393836,8.347713775185747,1
1763397621.005198,-20.806148513946862,10.518373019924027,1
1763397621.0368116,-20.151647943780247,10.100967663948275,1
1763397621.0724795,-20.125950271060933,11.15727024558677,1
1763397621.0998645,-20.61659494302216,10.425750846953601,1
1763397621.1315296,-21.27458489912515,9.298553078002133,1
1763397621.1634793,-21.26235755970713,10.227884806691346,1
1763397621.1954875,-20.46604674943443,10.600226940410472,1
1763397621.2270982,-12.398082532748333,7.946384628846019,0
1763397621.2591493,-21.762260227494362,10.614552180005656,1
1763397621.2910404,-21.809652144757848,11.281986104710612,1
1763397621.322877,-20.869018447712154,10.047918715472218,1
1763397621.3543413,-20.673435453300996,10.232893604810979,1
1763397621.386368,-23.725911307268984,8.061101492652753,1
1763397621.418014,-19.461556798810246,10.968553710581922,1
1763397621.4498005,-9.87819992541038,9.015746569995601,1
1763397621.4811957,-9.610339986040433,8.037644030115757,1
1763397621.5125213,-18.72007193541263,10.02445033673397,1
1763397621.553209,-19.611989146405048,12.237765880091107,1
1763397621.5829144,-20.66820425891135,12.420491046051456,1
1763397621.607365,-20.22365127591901,10.98897643077785,1
1763397621.6395605,-20.688807653800453,11.20534391759406,1
1763397621.6712105,-21.284939823613424,10.182591415561536,1
1763397621.7064173,-21.905604426793403,11.89132586758442,1
1763397621.7349238,-20.800182265278476,10.637174231575344,1
1763397621.7690442,-13.781127658044865,9.566724226762934,1
1763397621.7988563,-21.092805659233004,12.102566602072347,1
1763397621.8306396,-20.726322323875863,10.652129779900935,1
1763397621.8625996,-20.75145282980557,12.574436846854628,1
1763397621.8942761,-18.240180447732516,11.119241829050921,1
1763397621.9261744,-21.7587697596762,11.641281343361683,1
1763397621.9576318,-20.820359745845735,10.249916549868406,1
1763397621.9897099,-21.221382211997515,10.697481591097286,1
1763397622.0217547,-16.06134675509152,8.468989698471802,1
1763397622.0532632,-20.262504045831914,11.121946472755432,1
1763397622.0985131,-20.06947200785571,11.591216042821674,1
1763397622.116225,-12.61939189550798,7.523638732011074,0
1763397622.1631594,-20.675486928316353,11.253566348950187,1
1763397622.1948016,-18.910546600712845,9.79000622388368,1
1763397622.226284,-20.17043923437502,9.808577192103897,1
1763397622.257796,-14.90586380256253,7.985883173436632,0
1763397622.2894814,-20.65004804430356,9.811922519426968,1
1763397622.3212287,-20.7818153354915,10.099780068287103,1
1763397622.3528178,-18.86244527606459,9.97026142206768,1
1763397622.3842683,-18.397192498366227,11.543684278752949,1
1763397622.415857,-21.29940220118223,10.874015097469705,1
1763397622.4479127,-11.661914299352413,6.68248299668142,0
1763397622.4789453,-22.172559673189095,10.638264077368067,1
1763397622.510671,-14.953568845284087,8.297153637905387,1
1763397622.5420423,-23.104736935457556,9.692565012715367,1
1763397622.5775917,-22.024876196371594,10.941429400485859,1
1763397622.6053672,-21.243007769288095,9.882182092107275,1
1763397622.6371622,-21.284116986676647,11.056392884375956,1
1763397622.6691813,-21.040545294392178,12.141209177545239,1
1763397622.7049856,-19.960073915141443,12.299980515697058,1
1763397622.732488,-20.208435196759044,10.227566963914512,1
1763397622.763975,-10.783168071347092,7.25137384169625,0
1763397622.795477,-19.03012107900365,10.835827700123573,1
1763397622.827333,-20.10077514429683,11.67631805458845,1
1763397622.8588655,-20.500882630076124,11.635302368675017,1
1763397622.8904283,-19.075573812201576,10.472034842107263,1
1763397622.9223273,-19.89790397051956,12.44827093967729,1
1763397622.9540915,-24.975541004403436,10.305008192386804,1
1763397622.9855957,-20.240911700983037,10.275407476073045,1
1763397623.0188138,-18.054573420059327,11.648242734298677,1
1763397623.0485802,-9.209903159573509,8.375711883540424,1
1763397623.0844247,-13.578978129245664,7.308283529581432,0
1763397623.111736,-21.450213121969593,11.334737628829625,1
1763397623.143413,-16.586225129308215,8.531068239101867,1
1763397623.1752815,-22.808069203858633,10.774000799592496,1
1763397623.2092354,-14.795134231043667,7.862970880553709,0
1763397623.2386508,-21.830211115490375,10.361310623131192,1
1763397623.2704551,-21.913196864801744,10.788263081400817,1
1763397623.3024607,-17.29424037996649,9.00712251653982,1
1763397623.333833,-14.668962959057533,7.937400881338336,0
1763397623.365567,-19.77705628303156,10.897341203550877,1
1763397623.4099705,-20.624758841597384,11.750022151000891,1
1763397623.4309924,-20.67537100061945,10.206212175428384,1
1763397623.4736898,-20.833716656284782,12.7304285491611,1
1763397623.4922748,-20.233471725569817,10.079182385468393,1
1763397623.5241635,-21.43707194449055,12.136922757559415,1
1763397623.5559592,-20.62589587296421,9.85529236290622,1
1763397623.6004534,-21.040451918178917,10.237601360085211,1
1763397623.6343946,-21.01238732858987,10.6553261625,1
1763397623.6657307,-21.660975120296133,11.271917743121204,1
1763397623.697401,-21.69302432043231,11.844080487289109,1
1763397623.7287242,-21.931909487270406,10.345699294603921,1
1763397623.7603474,-22.54326909987876,12.96368999572346,1
1763397623.7944734,-22.206856869370057,10.86181944945389,1
1763397623.8238997,-21.88125016897978,11.070859718164687,1
1763397623.8584127,-8.911575558898718,7.875245266230426,0
1763397623.8872147,-22.10791712313292,10.654151345199722,1
1763397623.9187787,-21.9179366394098,11.12562006644136,1
1763397623.9525535,-11.707019004447341,7.334536067241137,0
1763397623.9821804,-22.802690433006756,11.196135262524702,1
1763397624.0140986,-22.324001159835106,10.786596746754775,1
1763397624.0460289,-22.518695746346168,10.324668272682281,1
1763397624.078158,-23.5235757784212,11.901494515744329,1
1763397624.1114337,-22.096583129596564,10.11537445580743,1
1763397624.1409142,-23.81603189497213,11.798421713269573,1
1763397624.172293,-22.722700977985923,10.945235098584767,1
1763397624.2042177,-23.019288683699084,9.612368899009656,1
1763397624.236378,-25.54166286373352,9.11279869236688,1
1763397624.2682836,-23.504367918508564,9.94309590283028,1
1763397624.3001041,-24.92492749172457,10.396754574604326,1
1763397624.332072,-24.4166143385049,11.002767262291812,1
1763397624.3660703,-13.100230324331406,7.598838915479337,0
1763397624.3961217,-23.89811962899508,9.825120179612558,1
1763397624.4274867,-23.98122878491411,9.441963630296506,1
1763397624.4595203,-17.680787825593256,10.449073058712383,1
1763397624.4910333,-23.93572030567769,8.765928641250952,1
1763397624.526965,-24.40453030243461,10.207459667412316,1
1763397624.5537462,-24.371584968472927,10.843261591797887,1
1763397624.5896878,-24.155518643817445,11.16419539317453,1
1763397624.6167693,-23.73187714226911,10.748503409490109,1
1763397624.6486435,-10.609030391177503,7.988707574802769,0
1763397624.680451,-24.13701351792037,11.098842981885635,1
1763397624.7123454,-23.53269677664068,11.350571800134201,1
1763397624.744118,-22.702534629439484,11.629101742997626,1
1763397624.777949,-23.20144299280788,10.292559913201924,1
1763397624.8070178,-22.26086854389959,9.978036999420723,1
1763397624.839137,-22.49532218241636,10.997196311326952,1
1763397624.870971,-21.935653715674338,9.881876071817338,1
1763397624.9026482,-22.528384528880906,10.149744503484435,1
1763397624.9344032,-22.303585538762672,9.61856925382428,1
1763397624.9659147,-22.033594850471232,11.52803846400623,1
1763397624.9977791,-16.268488678895352,7.699411551127781,0
1763397625.0328252,-22.328044650701035,11.158029141924505,1
1763397625.0613558,-22.116485653026114,10.011837019474424,1
1763397625.0952566,-16.83402344532003,8.25825978138693,1
1763397625.1250167,-22.432257251491823,10.842922993359092,1
1763397625.1565664,-22.746409527895526,10.73189228154816,1
1763397625.1882904,-21.76592829334723,9.906461905217615,1
1763397625.2289972,-9.004816529426027,8.286527836284968,1
1763397625.251507,-23.503853566000924,11.459476809501215,1
1763397625.2984996,-21.525012105884723,10.190778782929154,1
1763397625.3298578,-22.371535820380956,9.897153987984318,1
1763397625.361193,-22.693992222707674,10.598727792233856,1
1763397625.3929138,-22.93067850598551,10.785799265408166,1
