Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1763372780.9851625,-8.558454508107014,9.77048981328896,1
1763372780.9873302,-7.391787760042092,10.324722071008356,1
1763372781.0190568,-9.771410574917638,11.715011272787933,1
1763372781.051427,-9.834325968536058,10.810033075364297,1
1763372781.083385,-7.503054578222155,8.492723359265526,1
1763372781.115943,-9.345167876288258,9.881368868050107,1
1763372781.1480758,-10.549343521985065,11.846471285412875,1
1763372781.1800818,-10.516836221651031,11.164152637998724,1
1763372781.2113342,-4.617460129173533,7.032201645500176,1
1763372781.243342,-10.4452124909785,11.203366954756119,1
1763372781.275334,-7.8384529150738045,9.497669276677176,1
1763372781.307342,-11.1440813025158,11.122849632734503,1
1763372781.3393345,-10.898393983616032,10.148884950118404,1
1763372781.3713343,-9.521501663411678,9.56193278636019,1
1763372781.4033337,-11.229072071448407,10.104368640948135,1
1763372781.435335,-9.65444932052088,9.804610141733919,1
1763372781.4681025,-10.727375521701626,10.767063887188707,1
1763372781.500102,-10.508755228391367,10.485248968421667,1
1763372781.5317142,-10.86348077272819,10.697747355358237,1
1763372781.5641606,-10.984040983970203,11.565541784172275,1
1763372781.59568,-11.023291163109647,10.203738819702636,1
1763372781.628017,-11.060523776765237,10.619091449497944,1
1763372781.6596863,-10.992511322081333,11.672732556218511,1
1763372781.6918705,-5.843213175951582,10.504973802318084,1
1763372781.7243712,-9.995765398127448,8.401010757564096,1
1763372781.7553704,-7.515647069418048,9.753959644036371,1
1763372781.7873707,-1.2308425703140633,7.242998122852738,1
1763372781.8193715,-4.935274389022218,8.689544293532535,1
1763372781.851897,-4.425281487974517,7.024361980591684,1
1763372781.883896,-9.318746753374697,9.952319391081222,1
1763372781.9158945,-11.572695148305115,11.02177459996215,1
1763372781.947635,-11.219477866340322,10.618158596668122,1
1763372781.9792807,-11.831595811073283,11.110110753811773,1
1763372782.0111082,-4.864080240126019,8.498332784435359,1
1763372782.0431771,-9.906144952265628,10.475995454520831,1
1763372782.0755603,-11.512294967739193,11.360543709720504,1
1763372782.1075625,-11.802599977987677,11.410675459919412,1
1763372782.139561,-11.275936658350124,12.761852735461735,1
1763372782.171561,-4.9622726416522855,7.630632727148706,1
1763372782.1995068,-12.113920629421651,11.617323302912988,1
1763372782.2337596,-11.12181703273937,11.324099212522315,1
1763372782.2630763,-10.90148852645224,11.24406779705139,1
1763372782.294837,-11.689659539769139,10.487560991264612,1
1763372782.326725,-7.174028266666535,9.609317721950166,1
1763372782.3582947,-12.42674537419313,11.251174829669383,1
1763372782.39296,-12.447080267072375,10.859460380700776,1
1763372782.4222236,-9.42976325318187,9.685053673909438,1
1763372782.4541607,-7.944770855503841,9.514160126093035,1
1763372782.4861226,-7.165908781386128,8.15300095383402,1
1763372782.5200412,-12.217838498155679,11.568183058749412,1
1763372782.5494103,-9.9486897266774,9.838406427900182,1
1763372782.5811243,-11.353669611122866,12.125690355839952,1
1763372782.6131217,-11.178277148422247,10.271855535297977,1
1763372782.6507258,-10.275326808011213,10.11881430762885,1
1763372782.676605,-11.2901996605472,10.28197401086686,1
1763372782.7087202,-11.286915098363346,11.50802050349312,1
1763372782.7399228,-12.002801008919525,13.062800481198275,1
1763372782.77179,-11.57607822419825,11.580108666247243,1
1763372782.8034248,-5.4971517815329305,9.387399648295894,1
1763372782.8351908,-9.746999293502594,10.253457056656146,1
1763372782.8671346,-5.731825482651307,8.605665058505739,1
1763372782.8989098,-9.845294512424527,11.327620340003758,1
1763372782.9306257,-8.806137340213409,11.572730926893405,1
1763372782.9625564,-10.307174212567993,11.243162203137324,1
1763372782.9942672,-10.297947163197511,12.642319959806224,1
1763372783.0299397,-9.810079291565673,11.671694864669911,1
1763372783.0572634,-11.33450565497698,13.190867391481607,1
1763372783.0885766,-10.16631598551693,12.089321759188861,1
1763372783.1203108,-7.3737368444113125,9.413386081630737,1
1763372783.1560643,-10.618146432001504,11.255854191736118,1
1763372783.1838815,-10.512993856973793,12.022387672746099,1
1763372783.215577,-10.793274537451026,11.76098862458494,1
1763372783.247529,-10.507718147342672,13.020175469054756,1
1763372783.2875981,-9.556228738522696,11.377382605786819,1
1763372783.3109703,-10.359752478401818,10.784758512325011,1
1763372783.356166,-9.894541902799567,10.527325166057366,1
1763372783.388141,-10.107072784690471,11.23904715926731,1
1763372783.4184086,-11.387002352391567,12.660930370571188,1
1763372783.4520636,-10.485907853372504,11.48679056481482,1
1763372783.46864,-11.076908509359384,12.492468795938287,1
1763372783.5156317,-10.79693708808106,12.715387815386427,1
